chrom	chromstart	chromend	name	ensembl_gene_id	external_gene_name
chrX	85321471	85321472	3990	ENSG00000234039	NDUFA5P7
chr15	61927647	61927648	3991	ENSG00000259616	RP11-507B12.2
chr22	46877656	46877657	3992	ENSG00000230634	RP5-996D20.3
chr20	55276569	55276570	3993	ENSG00000237000	PTMAP6
chr13	21750740	21750741	3994	ENSG00000165480	SKA3
chr15	61890713	61890714	3995	ENSG00000259530	RP11-259A24.1
chr8	10697356	10697357	3996	ENSG00000171056	SOX7
chr8	7826065	7826066	3997	ENSG00000255211	RP11-1195F20.7
chr20	55293942	55293943	3998	ENSG00000221416	AL133232.1
chr9	105684856	105684857	3999	ENSG00000234269	RP11-338N12.1
chr22	46937392	46937393	4000	ENSG00000234869	RP3-439F8.1
chr15	62007369	62007370	4001	ENSG00000259675	RP11-507B12.1
chr15	86365086	86365087	4002	ENSG00000252931	RNU6-231P
chr20	55305453	55305454	4003	ENSG00000231604	RP5-897D18.1
chr9	4490444	4490445	4004	ENSG00000106688	SLC1A1
chr15	86368866	86368867	4005	ENSG00000264406	MIR548AP
chrX	85341342	85341343	4006	ENSG00000225536	RP6-145B8.3
chr22	47158459	47158460	4007	ENSG00000260708	CTA-29F11.1
chr20	55361142	55361143	4008	ENSG00000207158	RNU6-929P
chr15	61966966	61966967	4009	ENSG00000271195	RP11-162I7.2
chr15	86502201	86502202	4010	ENSG00000259608	RP11-23A22.1
chr20	55575143	55575144	4011	ENSG00000251772	AL117380.2
chr22	47243803	47243804	4012	ENSG00000221672	Z97351.1
chr15	62022049	62022050	4013	ENSG00000259284	RP11-162I7.1
chr20	55629846	55629847	4014	ENSG00000238644	AL117380.1
chr22	47741319	47741320	4015	ENSG00000224715	CITF22-49D8.1
chr15	62036140	62036141	4016	ENSG00000266349	AC018618.1
chr15	86623022	86623023	4017	ENSG00000260758	RP11-553E24.3
chr20	55680797	55680798	4018	ENSG00000231078	RP11-560A15.4
chr15	62126951	62126952	4019	ENSG00000259564	RP11-16B9.1
chr20	55689971	55689972	4020	ENSG00000203266	RP11-560A15.3
chr15	62206624	62206625	4021	ENSG00000264376	RN7SL613P
chr4	140374386	140374387	4022	ENSG00000172007	RAB33B
chr20	55789928	55789929	4023	ENSG00000235032	RP4-813D12.2
chr22	48027317	48027318	4024	ENSG00000205634	LINC00898
chr15	86659947	86659948	4025	ENSG00000260477	RP11-553E24.2
chr22	24384679	24384680	4026	ENSG00000184674	GSTT1
chr15	62352702	62352703	4027	ENSG00000259251	RP11-643M14.1
chr9	105827698	105827699	4028	ENSG00000229830	RP11-341A22.1
chr20	55841853	55841854	4029	ENSG00000226308	RP4-813D12.3
chrX	47138526	47138527	4030	ENSG00000238729	snoU13
chr20	55886910	55886911	4031	ENSG00000252064	Y_RNA
chr15	86681609	86681610	4032	ENSG00000252964	RNA5SP400
chrX	47140461	47140462	4033	ENSG00000266158	RN7SL785P
chr20	55896646	55896647	4034	ENSG00000266666	MIR4325
chrX	47157251	47157252	4035	ENSG00000203402	RP11-571E6.3
chr8	7830774	7830775	4036	ENSG00000237038	USP17L8
chr15	86683470	86683471	4037	ENSG00000261077	RP11-553E24.1
chr20	55903602	55903603	4038	ENSG00000231005	RP3-481F12.1
chrX	47211347	47211348	4039	ENSG00000201450	RNU6-149P
chr18	20378224	20378225	4040	ENSG00000101773	RBBP8
chrX	47248048	47248049	4041	ENSG00000221459	SNORA11C
chr22	48027423	48027424	4042	ENSG00000224271	RP11-191L9.4
chr8	7835506	7835507	4043	ENSG00000225327	USP17L3
chr15	86716500	86716501	4044	ENSG00000200206	SNORD74
chr20	55933424	55933425	4045	ENSG00000228995	MTND1P9
chrX	47251698	47251699	4046	ENSG00000232009	RP11-571E6.4
chr20	55968117	55968118	4047	ENSG00000218018	RP4-800J21.3
chrX	85384573	85384574	4048	ENSG00000223574	TPMTP4
chr15	86860403	86860404	4049	ENSG00000260125	AGBL1-AS1
chr15	51058004	51058005	4050	ENSG00000138600	SPPL2A
chr15	91475798	91475799	4051	ENSG00000184508	HDDC3
chr20	56884752	56884753	4052	ENSG00000124209	RAB22A
chr20	56064082	56064083	4053	ENSG00000124097	HMGB1P1
chrX	47299172	47299173	4054	ENSG00000226556	NPM1P49
chr8	7855042	7855043	4055	ENSG00000205989	DEFB109
chr20	56176255	56176256	4056	ENSG00000227297	RP4-718J7.4
chrX	47372881	47372882	4057	ENSG00000235636	NUS1P1
chr15	87174366	87174367	4058	ENSG00000259734	RP11-182L7.1
chr22	48059351	48059352	4059	ENSG00000232897	RP11-191L9.5
chrX	47446828	47446829	4060	ENSG00000263858	MIR4769
chr15	87476111	87476112	4061	ENSG00000259636	RP11-133L19.2
chr20	56470450	56470451	4062	ENSG00000263453	MIR4532
chr22	48256420	48256421	4063	ENSG00000230345	RP13-455A7.1
chr20	56493940	56493941	4064	ENSG00000221007	AL354984.1
chr15	87531656	87531657	4065	ENSG00000259620	RP11-133L19.1
chr9	106087315	106087316	4066	ENSG00000225564	RP11-341A22.2
chr20	56534715	56534716	4067	ENSG00000203971	RP13-379L11.2
chr22	48444365	48444366	4068	ENSG00000235154	CTA-280A3__B.2
chr15	87585285	87585286	4069	ENSG00000259761	RP11-138H10.2
chr8	38239789	38239790	4070	ENSG00000147548	WHSC1L1
chr22	48536817	48536818	4071	ENSG00000238192	LL22NC03-121E8.4
chr20	56551074	56551075	4072	ENSG00000221451	AL354984.3
chr20	56642512	56642513	4073	ENSG00000221385	AL354984.2
chr15	88247082	88247083	4074	ENSG00000259560	RP11-648K4.2
chr22	48537359	48537360	4075	ENSG00000229275	LL22NC03-121E8.3
chr20	56647125	56647126	4076	ENSG00000225708	RP13-379L11.1
chr8	92056989	92056990	4077	ENSG00000254219	GS1-251I9.2
chr15	88017519	88017520	4078	ENSG00000207150	RNU6-185P
chr22	48670176	48670177	4079	ENSG00000266508	MIR3201
chrX	85416362	85416363	4080	ENSG00000215093	EEF1A1P29
chr15	64443914	64443915	4081	ENSG00000157734	SNX22
chr21	30968360	30968361	4082	ENSG00000183653	GRIK1-AS2
chr15	88120160	88120161	4083	ENSG00000259527	LINC00052
chr22	48844702	48844703	4084	ENSG00000233179	RP11-536P6.3
chr20	56672323	56672324	4085	ENSG00000270411	RP13-379L11.3
chr15	88687395	88687396	4086	ENSG00000259183	MED28P6
chr22	49176107	49176108	4087	ENSG00000266887	MIR4535
chr8	7874532	7874533	4088	ENSG00000233115	FAM90A11P
chr8	92082416	92082417	4089	ENSG00000253738	GS1-251I9.4
chr8	86132816	86132817	4090	ENSG00000185015	CA13
chr21	31538970	31538971	4091	ENSG00000156282	CLDN17
chr13	21750784	21750785	4092	ENSG00000173141	MRP63
chr22	49210215	49210216	4093	ENSG00000251912	AL954742.1
chr15	88795961	88795962	4094	ENSG00000260305	NTRK3-AS1
chr22	49288729	49288730	4095	ENSG00000205632	WI2-81516E3.1
chrX	85559370	85559371	4096	ENSG00000223772	GEMIN8P3
chr4	38621057	38621058	4097	ENSG00000271958	RP11-617D20.2
chr8	10697393	10697394	4098	ENSG00000254093	PINX1
chr15	89055759	89055760	4099	ENSG00000173867	RP11-97O12.7
chr8	92151489	92151490	4100	ENSG00000263888	RN7SL777P
chr15	62375503	62375504	4101	ENSG00000259466	NPM1P47
chr22	49610172	49610173	4102	ENSG00000226142	RPL35P8
chr4	38760512	38760513	4103	ENSG00000222230	RNA5SP158
chr8	92169513	92169514	4104	ENSG00000253525	CTD-2114J12.1
chr9	106192173	106192174	4105	ENSG00000226566	RP11-436F21.1
chr21	31588390	31588391	4106	ENSG00000156284	CLDN8
chr4	38869653	38869654	4107	ENSG00000207944	MIR574
chr22	49937113	49937114	4108	ENSG00000264139	MIR3667
chr20	57090435	57090436	4109	ENSG00000231290	APCDD1L-AS1
chr8	7888167	7888168	4110	ENSG00000215354	FAM90A24P
chr15	62495516	62495517	4111	ENSG00000259697	RP11-299H22.1
chr15	89049017	89049018	4112	ENSG00000271997	RP11-97O12.6
chr8	92217713	92217714	4113	ENSG00000266194	MIR4661
chr4	39128437	39128438	4114	ENSG00000249207	RP11-360F5.1
chr22	49942329	49942330	4115	ENSG00000212939	RP1-29C18.10
chr8	92476366	92476367	4116	ENSG00000239134	snoU13
chr15	89081912	89081913	4117	ENSG00000221391	AC013489.1
chr9	106451858	106451859	4118	ENSG00000253031	RNA5SP291
chr22	49969073	49969074	4119	ENSG00000213279	RP1-29C18.9
chr8	92919846	92919847	4120	ENSG00000253901	RP11-122C21.1
chr4	39135533	39135534	4121	ENSG00000249685	RP11-360F5.3
chr15	89111518	89111519	4122	ENSG00000259569	RP11-97O12.3
chr21	31655275	31655276	4123	ENSG00000188694	KRTAP24-1
chr4	39299330	39299331	4124	ENSG00000206675	RNU6-32P
chr22	50009363	50009364	4125	ENSG00000235111	RP1-29C18.8
chr8	145691426	145691427	4126	ENSG00000167702	KIFC2
chr4	39400769	39400770	4127	ENSG00000222592	RNU6-887P
chr8	92607193	92607194	4128	ENSG00000200151	RN7SKP231
chr15	89148340	89148341	4129	ENSG00000249487	RP11-97O12.2
chr21	31661831	31661832	4130	ENSG00000232263	KRTAP25-1
chr4	39413530	39413531	4131	ENSG00000264621	MIR5591
chr8	92922394	92922395	4132	ENSG00000271202	RP11-122C21.4
chr22	50118153	50118154	4133	ENSG00000226954	RP5-983L19.2
chr9	106855353	106855354	4134	ENSG00000270332	RP11-82L2.1
chr15	62545433	62545434	4135	ENSG00000166104	hsa-mir-7162
chr4	39443285	39443286	4136	ENSG00000238797	Y_RNA
chr8	92929735	92929736	4137	ENSG00000229182	MRPS16P1
chr22	50132325	50132326	4138	ENSG00000223142	RN7SKP252
chr15	91498100	91498101	4139	ENSG00000166965	RCCD1
chr15	89151338	89151339	4140	ENSG00000221630	MIR1179
chr22	50152627	50152628	4141	ENSG00000214727	RPL5P35
chr8	92988136	92988137	4142	ENSG00000253576	GS1-5L10.1
chr4	39481875	39481876	4143	ENSG00000224097	RP11-472B18.1
chr21	31692606	31692607	4144	ENSG00000197683	KRTAP26-1
chr15	89155056	89155057	4145	ENSG00000207703	MIR7-2
chr20	57169473	57169474	4146	ENSG00000254620	RP5-907D15.3
chr8	93156662	93156663	4147	ENSG00000233778	RP11-777J24.1
chr22	50210896	50210897	4148	ENSG00000236867	RP3-522J7.5
chr15	64455403	64455404	4149	ENSG00000166794	PPIB
chr20	57180140	57180141	4150	ENSG00000221174	AL050327.1
chr15	89341964	89341965	4151	ENSG00000259676	RP11-343B18.2
chr22	50231433	50231434	4152	ENSG00000260613	RP3-522J7.6
chr4	39529639	39529640	4153	ENSG00000249348	UGDH-AS1
chr20	57285851	57285852	4154	ENSG00000254419	RP11-261P9.4
chr8	93364375	93364376	4155	ENSG00000253118	RP11-700E23.3
chr21	31710011	31710012	4156	ENSG00000206107	KRTAP27-1
chr15	89495914	89495915	4157	ENSG00000259350	RP11-63A23.2
chr8	49429648	49429649	4158	ENSG00000253140	RP11-567J20.3
chr22	50239577	50239578	4159	ENSG00000229409	RP11-494O16.3
chr4	39622632	39622633	4160	ENSG00000252796	RNU7-11P
chr9	107032509	107032510	4161	ENSG00000242111	RP11-86L19.2
chr20	57358876	57358877	4162	ENSG00000237121	PIEZO1P2
chr8	93425872	93425873	4163	ENSG00000253682	RP11-700E23.2
chr22	50295876	50295877	4164	ENSG00000273192	CITF22-1A6.3
chr15	89503301	89503302	4165	ENSG00000259489	KRT18P47
chr8	49464127	49464128	4166	ENSG00000253608	RP11-770E5.1
chr21	31720923	31720924	4167	ENSG00000186980	KRTAP23-1
chr22	50630830	50630831	4168	ENSG00000273188	RP3-402G11.25
chr4	39640760	39640761	4169	ENSG00000255458	RP11-539G18.2
chr8	93434025	93434026	4170	ENSG00000253749	RP11-700E23.1
chr8	27537349	27537350	4171	ENSG00000222862	RNU6-1086P
chr20	57329407	57329408	4172	ENSG00000270279	RP4-806M20.5
chr15	89515682	89515683	4173	ENSG00000265866	AC067805.1
chrX	145635246	145635247	4174	ENSG00000226388	ELL2P4
chr8	27555042	27555043	4175	ENSG00000253560	RP11-16P20.2
chr15	62524093	62524094	4176	ENSG00000259878	RP11-1O10.1
chr22	50638975	50638976	4177	ENSG00000273253	RP3-402G11.26
chr8	93522043	93522044	4178	ENSG00000253371	RP11-587H10.1
chr21	31744556	31744557	4179	ENSG00000182816	KRTAP13-2
chr15	89533475	89533476	4180	ENSG00000261549	RP11-320A16.1
chr8	49469000	49469001	4181	ENSG00000253688	RP11-567J20.2
chr20	57392779	57392780	4182	ENSG00000268649	MIR296
chrX	117520357	117520358	4183	ENSG00000221463	MIR1277
chr15	62535646	62535647	4184	ENSG00000221141	AC126323.1
chrX	145702101	145702102	4185	ENSG00000231686	RP1-203P18.1
chr8	27559283	27559284	4186	ENSG00000265075	MIR3622B
chr22	50644490	50644491	4187	ENSG00000272836	RP3-402G11.27
chr8	93667721	93667722	4188	ENSG00000253634	RP11-587H10.2
chr4	39711795	39711796	4189	ENSG00000252975	Y_RNA
chr9	107091676	107091677	4190	ENSG00000203396	RP11-217O12.1
chr4	140527852	140527853	4191	ENSG00000145391	SETD7
chr20	57393367	57393368	4192	ENSG00000216031	MIR298
chr4	39716070	39716071	4193	ENSG00000249019	RP11-539G18.1
chr22	50647970	50647971	4194	ENSG00000273137	RP3-402G11.28
chrX	117703477	117703478	4195	ENSG00000206862	Y_RNA
chr15	62562878	62562879	4196	ENSG00000260062	RP11-299H22.5
chr21	31768392	31768393	4197	ENSG00000198390	KRTAP13-1
chr8	49502961	49502962	4198	ENSG00000233858	AC026904.1
chr8	93647563	93647564	4199	ENSG00000221172	AC091096.1
chr4	39762620	39762621	4200	ENSG00000243260	RN7SL558P
chrX	117768180	117768181	4201	ENSG00000230399	RBBP8P1
chr22	50753060	50753061	4202	ENSG00000227484	XX-C283C717.1
chr20	57425957	57425958	4203	ENSG00000235590	GNAS-AS1
chrX	145891302	145891303	4204	ENSG00000235699	CXorf51B
chr8	93681064	93681065	4205	ENSG00000253177	RP11-100L22.1
chr22	50809639	50809640	4206	ENSG00000242463	RN7SL500P
chr4	39772999	39773000	4207	ENSG00000180610	ZBTB12P1
chr8	27590855	27590856	4208	ENSG00000253875	RP11-16P20.3
chr22	50837249	50837250	4209	ENSG00000238604	Y_RNA
chr21	31798285	31798286	4210	ENSG00000240432	KRTAP13-3
chr22	50962355	50962356	4211	ENSG00000272821	CTA-384D8.36
chrX	117872018	117872019	4212	ENSG00000239182	SNORA35
chr8	49533577	49533578	4213	ENSG00000253702	RP11-567J20.1
chr20	57411583	57411584	4214	ENSG00000268333	RP4-806M20.3
chr8	11058874	11058875	4215	ENSG00000171044	XKR6
chr4	39934074	39934075	4216	ENSG00000271278	TCEB1P33
chrX	117903759	117903760	4217	ENSG00000250995	RP13-128O4.3
chr22	50981334	50981335	4218	ENSG00000272666	CTA-384D8.35
chr21	31802572	31802573	4219	ENSG00000186971	KRTAP13-4
chr21	42539484	42539485	4220	ENSG00000263681	MIR3197
chr8	49533025	49533026	4221	ENSG00000253455	RP11-770E5.3
chr18	74892062	74892063	4222	ENSG00000265844	RP11-751H17.1
chr8	27612638	27612639	4223	ENSG00000238624	snoU13
chr4	39938373	39938374	4224	ENSG00000252970	RNA5SP159
chr22	50981079	50981080	4225	ENSG00000273272	CTA-384D8.34
chr9	107352325	107352326	4226	ENSG00000237443	OR13D2P
chr8	27631162	27631163	4227	ENSG00000202242	RNU6-1276P
chr20	57463863	57463864	4228	ENSG00000225806	RP1-309F20.3
chr22	50984844	50984845	4229	ENSG00000226738	CTA-384D8.31
chr4	39975061	39975062	4230	ENSG00000250568	RP11-333E13.2
chr8	49571453	49571454	4231	ENSG00000253892	RP11-770E5.2
chr18	75133575	75133576	4232	ENSG00000264015	RP11-176N18.2
chr21	42558714	42558715	4233	ENSG00000225745	PLAC4
chr21	31812597	31812598	4234	ENSG00000186970	KRTAP15-1
chr4	153601316	153601317	4235	ENSG00000170006	TMEM154
chr22	51021455	51021456	4236	ENSG00000205559	CHKB-AS1
chrX	117973519	117973520	4237	ENSG00000203650	RP4-562J12.2
chr18	75143644	75143645	4238	ENSG00000199392	SNORA25
chr9	107392035	107392036	4239	ENSG00000273423	OR13I1P
chrX	145896243	145896244	4240	ENSG00000224440	CXorf51A
chr4	39975064	39975065	4241	ENSG00000231707	PABPC1P1
chr13	22033508	22033509	4242	ENSG00000180776	ZDHHC20
chr18	75149197	75149198	4243	ENSG00000264736	BDP1P
chr20	57452035	57452036	4244	ENSG00000270951	RP1-309F20.4
chr22	51035581	51035582	4245	ENSG00000272940	CTA-384D8.33
chr9	107419996	107419997	4246	ENSG00000235248	OR13C1P
chr21	31852662	31852663	4247	ENSG00000184351	KRTAP19-1
chr4	40021860	40021861	4248	ENSG00000249064	KRT18P25
chr8	49826419	49826420	4249	ENSG00000233109	RP11-22C8.1
chr21	42552024	42552025	4250	ENSG00000224388	BACE2-IT1
chr20	57688279	57688280	4251	ENSG00000232925	MRPS16P2
chr22	51108232	51108233	4252	ENSG00000212569	Y_RNA
chr18	75334508	75334509	4253	ENSG00000264693	RP11-63N3.1
chr8	27695994	27695995	4254	ENSG00000253176	RP11-1149M3.2
chr22	51129790	51129791	4255	ENSG00000206841	RNU6-409P
chr21	42814668	42814669	4256	ENSG00000228318	AP001610.5
chrX	146036593	146036594	4257	ENSG00000225660	RP1-73A14.1
chr20	57921534	57921535	4258	ENSG00000263903	AL035250.1
chr21	31859754	31859755	4259	ENSG00000186965	KRTAP19-2
chr15	41836466	41836467	4260	ENSG00000103932	RPAP1
chr18	75345315	75345316	4261	ENSG00000271702	RP11-63N3.2
chr22	51176566	51176567	4262	ENSG00000225929	AC000036.4
chr4	40058818	40058819	4263	ENSG00000205794	RP11-333E13.4
chrX	47518232	47518233	4264	ENSG00000267064	UXT-AS1
chr20	57932828	57932829	4265	ENSG00000225129	RP4-614C15.2
chr18	75575522	75575523	4266	ENSG00000252260	RNA5SP461
chr21	42911133	42911134	4267	ENSG00000207503	SNORA32
chr8	50081098	50081099	4268	ENSG00000253474	RP11-10H3.1
chr8	27743632	27743633	4269	ENSG00000265847	MIR4287
chr21	42934884	42934885	4270	ENSG00000232806	AP001610.9
chr20	56964178	56964179	4271	ENSG00000124164	VAPB
chr21	31864274	31864275	4272	ENSG00000244025	KRTAP19-3
chr22	51181947	51181948	4273	ENSG00000254499	AC002056.5
chr20	57939827	57939828	4274	ENSG00000230352	RP4-614C15.3
chrX	85736535	85736536	4275	ENSG00000231478	FCF1P9
chrX	146046002	146046003	4276	ENSG00000271660	RP1-73A14.2
chr18	75705677	75705678	4277	ENSG00000265843	LINC01029
chrX	118013147	118013148	4278	ENSG00000224341	RP4-562J12.1
chr21	42953245	42953246	4279	ENSG00000223400	AP006748.1
chr4	40079504	40079505	4280	ENSG00000200455	RNU6-1112P
chr20	58035891	58035892	4281	ENSG00000233686	PIEZO1P1
chrX	146271304	146271305	4282	ENSG00000216171	MIR513C
chr22	51193861	51193862	4283	ENSG00000213683	AC002056.3
chr4	40084603	40084604	4284	ENSG00000201863	SNORA51
chr21	43024842	43024843	4285	ENSG00000252771	snoU13
chrX	86054228	86054229	4286	ENSG00000271290	RP11-345E19.2
chrX	47566590	47566591	4287	ENSG00000187893	CXXC1P1
chr8	93889864	93889865	4288	ENSG00000248858	RP11-100L22.2
chr8	50242769	50242770	4289	ENSG00000199640	RN7SKP294
chr21	31869450	31869451	4290	ENSG00000186967	KRTAP19-4
chr9	107484616	107484617	4291	ENSG00000188712	OR13D3P
chr4	40143984	40143985	4292	ENSG00000248977	RP11-395I6.1
chr20	58090246	58090247	4293	ENSG00000227282	RP11-164D18.2
chr8	50265402	50265403	4294	ENSG00000254268	RFPL4AP7
chr8	27761011	27761012	4295	ENSG00000253290	RP11-597M17.3
chr21	43099341	43099342	4296	ENSG00000227702	LINC00111
chr18	75698565	75698566	4297	ENSG00000264334	RP11-671C19.2
chr20	60758085	60758086	4298	ENSG00000101181	MTG2
chr4	40168295	40168296	4299	ENSG00000260296	RP11-395I6.3
chrX	86143589	86143590	4300	ENSG00000236190	RP3-431C21.1
chr9	107689834	107689835	4301	ENSG00000226334	RP11-217B7.2
chrX	146280644	146280645	4302	ENSG00000207871	MIR513B
chr18	75796739	75796740	4303	ENSG00000199728	RNU6-655P
chr21	31874434	31874435	4304	ENSG00000186977	KRTAP19-5
chr20	58203343	58203344	4305	ENSG00000238194	RP4-719C8.1
chr8	93737338	93737339	4306	ENSG00000254020	RP11-100L22.4
chr8	27761083	27761084	4307	ENSG00000253615	RP11-597M17.2
chr18	75897223	75897224	4308	ENSG00000266213	RP11-100K18.1
chrX	48827975	48827976	4309	ENSG00000102057	KCND1
chr8	50424738	50424739	4310	ENSG00000253380	RP11-738G5.1
chr4	40267092	40267093	4311	ENSG00000250338	RP11-395I6.2
chr8	7889826	7889827	4312	ENSG00000254229	FAM90A12P
chr8	93777930	93777931	4313	ENSG00000253577	RP11-100L22.3
chrX	146295108	146295109	4314	ENSG00000207873	MIR513A1
chrX	118072116	118072117	4315	ENSG00000231270	RP13-347D8.1
chr18	76240549	76240550	4316	ENSG00000265644	RP11-451L19.1
chr21	31914182	31914183	4317	ENSG00000186925	KRTAP19-6
chr21	43135934	43135935	4318	ENSG00000236384	LINC00479
chr4	40318502	40318503	4319	ENSG00000249241	AC195454.1
chr8	50653880	50653881	4320	ENSG00000253810	PSAT1P1
chrX	118320791	118320792	4321	ENSG00000227864	ARL5AP1
chr20	58427782	58427783	4322	ENSG00000238777	RNU7-141P
chr22	51195376	51195377	4323	ENSG00000184319	RPL23AP82
chr8	93895212	93895213	4324	ENSG00000253197	CTD-3239E11.2
chr18	76265165	76265166	4325	ENSG00000265378	RP11-123I22.1
chrX	86399750	86399751	4326	ENSG00000271457	RP11-192B18.1
chrX	146307469	146307470	4327	ENSG00000207984	MIR513A2
chr8	27761998	27761999	4328	ENSG00000253397	RP11-597M17.1
chr21	31933632	31933633	4329	ENSG00000244362	KRTAP19-7
chr4	40379529	40379530	4330	ENSG00000239010	RNU7-74P
chr18	76304187	76304188	4331	ENSG00000201723	Y_RNA
chr8	146228280	146228281	4332	ENSG00000196922	ZNF252P
chr8	7897500	7897501	4333	ENSG00000227013	OR7E96P
chr8	50733503	50733504	4334	ENSG00000253484	RP11-109P6.2
chr18	76556671	76556672	4335	ENSG00000266273	RP11-715C4.1
chr4	40428136	40428137	4336	ENSG00000250893	RP11-588L15.2
chr8	28083446	28083447	4337	ENSG00000250516	RP11-380I10.2
chr9	107754061	107754062	4338	ENSG00000230013	RP11-217B7.3
chrX	86401736	86401737	4339	ENSG00000200422	SNORD45
chrX	146312360	146312361	4340	ENSG00000207731	MIR506
chr4	40465733	40465734	4341	ENSG00000221122	AC098869.1
chr18	76678992	76678993	4342	ENSG00000266586	CTD-2382H12.2
chr21	31962715	31962716	4343	ENSG00000206106	KRTAP22-2
chrX	86680692	86680693	4344	ENSG00000230478	RP1-52D1.1
chr8	50820005	50820006	4345	ENSG00000271148	RP11-401N18.1
chrX	118354745	118354746	4346	ENSG00000230170	HNRNPA1P28
chr4	40493750	40493751	4347	ENSG00000242197	RP11-588L15.1
chr18	76687440	76687441	4348	ENSG00000265101	CTD-2382H12.1
chr8	7906441	7906442	4349	ENSG00000253881	RP11-52B19.8
chrX	146312594	146312595	4350	ENSG00000207969	MIR507
chr4	153700915	153700916	4351	ENSG00000169989	TIGD4
chr21	31964759	31964760	4352	ENSG00000212938	KRTAP6-3
chr9	107859037	107859038	4353	ENSG00000201583	RN7SKP191
chr4	40504135	40504136	4354	ENSG00000263642	MIR4802
chr8	51293575	51293576	4355	ENSG00000253849	RP11-759A9.1
chr9	107949037	107949038	4356	ENSG00000238208	RP11-112N13.1
chr8	7944286	7944287	4357	ENSG00000255459	RP11-52B19.10
chr8	28095947	28095948	4358	ENSG00000253907	RP11-380I10.3
chr9	4666673	4666674	4359	ENSG00000106686	SPATA6L
chr8	10987744	10987745	4360	ENSG00000215346	AF131215.5
chrX	146318544	146318545	4361	ENSG00000207589	MIR508
chr4	40788127	40788128	4362	ENSG00000248780	RP11-632F7.1
chr18	76739073	76739074	4363	ENSG00000263146	RP11-849I19.1
chr21	31971218	31971219	4364	ENSG00000186930	KRTAP6-2
chr9	108282409	108282410	4365	ENSG00000229419	RALGAPA1P
chrX	86740962	86740963	4366	ENSG00000264366	Z95400.1
chr8	93984803	93984804	4367	ENSG00000251347	IRF5P1
chr20	58662895	58662896	4368	ENSG00000228340	RP5-1043L13.1
chrX	118357207	118357208	4369	ENSG00000270625	RP4-555N2.4
chr8	51403355	51403356	4370	ENSG00000254392	RP11-759A9.2
